title,title_orig,price,retail_price,currency_buyer,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,tags,product_color,product_variation_size_id,product_variation_inventory,shipping_option_name,shipping_option_price,shipping_is_express,countries_shipped_to,inventory_total,origin_country,product_url,product_picture,product_id,Quantité_limitée,Reduction_achats_gros,price_eur,retail_price_eur
pantalon,Women's Fashion Solid Summer Shorts Ladies Casual Short Pants Beach Shorts Plus Size XS-8XL,7.0,6,USD,100,0,3.72,47,19.0,12.0,6.0,4.0,6.0,0,0,0,0,"Summer,Shorts,skinny pants,pants,women's pants,Short pants,summer shorts,Casual,harem pants,Women's Fashion,Plus Size,Sports Pants,Denim Shorts,high waisted shorts,Ladies,Beach,Fashion,pant womens summer",Green,XS,50,Livraison standard,2,0,22,50,China,https://www.wish.com/c/5e95cf4cce38972f9c579599,https://contestimg.wish.com/api/webimage/5e95cf4cce38972f9c579599-medium.jpg,5e95cf4cce38972f9c579599,1,0,6.38220277169949,5.470459518599562
robe,New Sexy Women Strap Backless Pajamas Lingerie Night Sleepwear Mini Dress ,8.0,7,CHF,100,0,2.79,14,5.0,1.0,0.0,2.0,6.0,2,1,0,1,"Mini,Dress,summer dress,Mini dress,silk dress,Women's Fashion,Party Dress,backless,Sleepwear,Lingerie,strapdre,women dress,sexy,sleepweardre,Pajamas,Women",Brown,S,50,Livraison Express,7,1,41,50,China,https://www.wish.com/c/5aabae5e7ddb066f389e4e7b,https://contestimg.wish.com/api/webimage/5aabae5e7ddb066f389e4e7b-medium.jpg,5aabae5e7ddb066f389e4e7b,0,0,8.309961566427756,7.271216370624286
t_shirt,2020 Summer New Fashion Women's Tie-dye Gradient Printed Loose T-shirt Plus Size S-5XL,8.0,7,USD,1000,0,3.91,102,50.0,20.0,15.0,7.0,10.0,0,0,0,0,"shirtsforwomen,Summer,Fashion,Shirt,Tops,short sleeves,T Shirts,Plus Size,printed,loose t-shirt,Women's Fashion,Casual,Women",Blue,S,50,Livraison standard,3,0,37,50,China,https://www.wish.com/c/5ea1a307f5df8f1f851fda62,https://contestimg.wish.com/api/webimage/5ea1a307f5df8f1f851fda62-medium.jpg,5ea1a307f5df8f1f851fda62,0,0,7.293946024799417,6.38220277169949
pantalon,2019 Summer Hot Womens Playsuit For Holiday Ladies Summer Floral Jumpsuit Sleeveless Romper Shorts,14.0,86,CHF,1000,0,4.08,546,302.0,108.0,58.0,35.0,43.0,0,0,0,0,"women clothes,Shorts,playsuit,Ladies,Women's Fashion,summerjumpsuit,Women's Jumpsuits,jumpsuit,Rompers,beachjumpsuit",Other,S,50,Livraison standard,3,0,17,50,China,https://www.wish.com/c/594b7307a6623669348a92d1,https://contestimg.wish.com/api/webimage/594b7307a6623669348a92d1-medium.jpg,594b7307a6623669348a92d1,1,0,14.542432741248572,89.33208683909838
short,Summer Shorts Lace Up Elastic Waistband Loose Panties,6.0,32,CHF,5000,0,3.47,536,213.0,89.0,81.0,44.0,109.0,0,0,0,0,"Summer,Beach Shorts,Sports & Outdoors,Elastic,Short pants,summer shorts,Women's Fashion,Shorts,women shorts,Plus Size,Panties,high waisted shorts,pant womens summer,Lace",White,S,50,Livraison standard,2,0,18,50,China,https://www.wish.com/c/5b24a2b9b2c8bd2aa4036e49,https://contestimg.wish.com/api/webimage/5b24a2b9b2c8bd2aa4036e49-medium.jpg,5b24a2b9b2c8bd2aa4036e49,1,0,6.232471174820817,33.23984626571102
robe,NEW Women Loose Solid Color Dress Short Sleeve V-neck Dress Plus Size,11.0,10,USD,20000,1,3.63,2633,1097.0,482.0,430.0,227.0,397.0,0,0,0,0,"sleeve v-neck,fashion women,short sleeve dress,Sleeve,Dresses,Plus Size,summer dress,casual dresses,V-neck,Mini dress,short sleeves,Party Dress,Shorts,Women's Fashion,Dress,Women",Grey,S,50,Livraison standard,2,0,35,50,China,https://www.wish.com/c/5d1c3deb8efcc17404a476fd,https://contestimg.wish.com/api/webimage/5d1c3deb8efcc17404a476fd-medium.jpg,5d1c3deb8efcc17404a476fd,0,0,10.029175784099198,9.11743253099927
pantalon,New Women Fashion Women Yoga butterfly printed Legging High Waist Jeggings Tight Jeans Print Slim Pant Skinny Leggings,8.0,26,AUD,1000,1,4.19,54,35.0,7.0,4.0,3.0,5.0,1,0,1,0,"butterfly,longtrouser,Plus Size,pants,slim,jeansforwomen,Women's Fashion,Fashion,printed,highwaispant,leggingsamptight,autumn and winter,Women Fashion,Women,Leggings,Yoga,Waist,Print,jegging,high waist,jeggingsforwoman,fitnesspant,Jeans",Grey,S,50,Livraison standard,3,0,43,50,China,https://www.wish.com/c/5d9addc41a7798259e7a705b,https://contestimg.wish.com/api/webimage/5d9addc41a7798259e7a705b-medium.jpg,5d9addc41a7798259e7a705b,1,0,4.767864592645569,15.4955599260981
pantalon,Summer Fashion Men's Shorts Summer Casual Sport Shorts for Men Knee Pleated Lac Up Waist Jogger Pants,14.0,12,GBP,10,1,4.0,2,1.0,0.0,1.0,0.0,0.0,0,0,0,0,"Summer,Shorts,Waist,pants,Jogger,Pleated,Men,summerpant,harem pants,Men's Fashion,Fashion,knee,Sport,Casual",Black,XS,1,Livraison standard,4,0,22,50,China,https://www.wish.com/c/5ed5c0afc832f62b8cfb21cb,https://contestimg.wish.com/api/webimage/5ed5c0afc832f62b8cfb21cb-medium.jpg,5ed5c0afc832f62b8cfb21cb,1,0,16.245068461359942,13.92434439545138
pantalon,Fashion Womens Jumpsuit Summer Bib Pants Shorts Casual Loose Sleeveless Rompers Jumpsuit Suspenders Overalls S-5XL,5.0,127,GBP,100,0,2.79,19,4.0,4.0,2.0,2.0,7.0,0,0,0,0,"Summer,Shorts,pants,Loose,Overalls,Fashion,black,sleeveless,Casual,jumpsuit",Orange,S,18,Livraison standard,2,0,54,50,China,https://www.wish.com/c/5ebfb735c9354d2da2efa220,https://contestimg.wish.com/api/webimage/5ebfb735c9354d2da2efa220-medium.jpg,5ebfb735c9354d2da2efa220,0,0,5.801810164771409,147.36597818519377
pantalon,2020 Summer Womens Teens Casual Splicing Drawstring Shorts High Waist Trendy Camouflage Printed Short Pants Female Trousers,11.0,10,CHF,100,0,4.25,20,12.0,4.0,2.0,1.0,1.0,0,0,0,0,"Splicing,Shorts,high waist,drawstringshort,Summer,pants,Short pants,camouflage,t,womens clothes,trousersforwomen,trousers,printed,shortsforwomen,Casual,Waist",Other,S,50,Livraison standard,3,0,33,50,China,https://www.wish.com/c/5e9e512979c77d0abfe12ef2,https://contestimg.wish.com/api/webimage/5e9e512979c77d0abfe12ef2-medium.jpg,5e9e512979c77d0abfe12ef2,0,0,11.426197153838164,10.387451958034696
other,2020 Women Fashion V-neck Solid Color Slim Fit Casual Cotton Two Pieces Sports Wear,4.8100000000000005,30,USD,3,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"Summer,Shorts,Slim Fit,slim,twopiecesoutfit,V-neck,Women's Fashion,Fashion,tank top,Women,sexy,Sport,Casual,Women Fashion,Cotton",Green,XS,5,Livraison standard,1,0,43,50,China,https://www.wish.com/c/5eb618659ac3e01e76161a4a,https://contestimg.wish.com/api/webimage/5eb618659ac3e01e76161a4a-medium.jpg,5eb618659ac3e01e76161a4a,0,0,4.38548504741065,27.35229759299781
robe,MXNINA  Sexy Women's Summer Casual Sleeveless Evening Party Backless Beachwear Mini Dress wmnC16122400387E21,9.0,21,AUD,100,0,3.51,47,17.0,10.0,6.0,8.0,6.0,0,0,0,0,"Summer,womens dresses,Mini,Patchwork,fashion dress,Dress,Mini dress,Women's Fashion,Women S Clothing,backless,sexy,party,Casual,sleeveless",Green,M,7,Livraison standard,3,0,34,50,China,https://www.wish.com/c/5936611a08f45940ce8b5e01,https://contestimg.wish.com/api/webimage/5936611a08f45940ce8b5e01-medium.jpg,5936611a08f45940ce8b5e01,0,0,5.363847666726265,12.51564455569462
robe,Summer Women's Wear Lace-up Dress Sexy Fashion V-neck Bohemian Beach Skirt,11.0,70,AUD,10,0,2.0,2,0.0,0.0,0.0,2.0,0.0,0,0,0,0,"Summer,Fashion,Beach,Dress,boho,V-neck,Women's Fashion,bohemian,Lace Up,wear,sexy,Skirts,Women",Pink,S,1,Livraison standard,2,0,62,50,United States,https://www.wish.com/c/5e5769e751a8041e0224208f,https://contestimg.wish.com/api/webimage/5e5769e751a8041e0224208f-medium.jpg,5e5769e751a8041e0224208f,0,0,6.555813814887658,41.71881518564873
pantalon,Plus Size S-5xl Jumpsuits Summer Simple Style Women Short Sleeve Jumpsuit Wide Leg Solid Color Business Wear,12.0,11,EUR,1000,1,3.85,398,188.0,75.0,64.0,29.0,42.0,0,0,0,0,"Summer,trousers,Sleeve,Simple,Loose,short sleeves,Shorts,Round neck,Women's Fashion,Plus Size,summerjumpsuit,solid color,Women,Wool,women Jumpsuit,Casual,jumpsuit",Blue,S,50,Livraison standard,3,0,58,50,China,https://www.wish.com/c/5d159fb3571bc13fb08f3a77,https://contestimg.wish.com/api/webimage/5d159fb3571bc13fb08f3a77-medium.jpg,5d159fb3571bc13fb08f3a77,0,0,12.0,11.0
t_shirt,2019 Summer Women Sexy Off Shoulder Shirt Casual Half Sleeve Top Ladies Fashion Printing Loose T-shirts Plus Size Cotton Blouse XS-5XL,6.0,140,EUR,1000,0,4.09,538,299.0,105.0,63.0,25.0,46.0,0,0,0,0,"Summer,Plus Size,crop top,Cotton T Shirt,T Shirts,Fashion,off shoulder,Casual T-Shirt,sexy,Casual,Shirt,blouse,Cotton,Sexy Top,Sleeve,Tops,Womens Blouse,Women's Fashion,Printing t shirt,Ladies,loose t-shirt,Women,Ladies Fashion",Red,XS,44,Livraison standard,2,0,18,50,China,https://www.wish.com/c/5c3ec8efdb9deb55dd4b86c6,https://contestimg.wish.com/api/webimage/5c3ec8efdb9deb55dd4b86c6-medium.jpg,5c3ec8efdb9deb55dd4b86c6,0,0,6.0,140.0
shoes,NEW Fashion Women Flower Slip On Platform Sandals Slippers Beach Shoes Wedges Sandals Summer Casual Shoes Plus Size,3.87,15,GBP,100,1,4.53,43,32.0,6.0,3.0,0.0,2.0,1,1,0,0,"beach shoes,fashion women,Plus Size,Women Sandals,Fashion,bohemiasandal,Beach,Flowers,platformsandal,wedgessandal,nonslipslipper,womenshoessummer,sandals for women,Sandals,Summer,Shoes,Women,Women's Fashion,Casual,Slippers,slippers for women",Grey,Other,5,Livraison standard,1,0,67,50,China,https://www.wish.com/c/5e9536095c9c5306813b3bbc,https://contestimg.wish.com/api/webimage/5e9536095c9c5306813b3bbc-medium.jpg,5e9536095c9c5306813b3bbc,0,0,4.49060106753307,17.405430494314224
robe,Ladies Summer Tie Dye Print Short Sleeve Off Shoulder Casual Plus Size Dress,5.0,5,EUR,50,0,5.0,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,"Summer,Plus Size,Tie Dye,tiedyeprint,Dyes,Dress,summer dress,short sleeves,Ladies,Women's Fashion,Shorts,off shoulder dress,Sleeve,Print,women dress,Casual,casual dress",Yellow,XS,5,Livraison standard,2,0,47,50,China,https://www.wish.com/c/5ed868776a5a342472182986,https://contestimg.wish.com/api/webimage/5ed868776a5a342472182986-medium.jpg,5ed868776a5a342472182986,1,0,5.0,5.0
t_shirt,Women Summer Sleeveless V-neck Tops Pure Color T-shirt Casual Tank Tops Loose Button-up Blouse Lady Sleeveless Shirts Plus Size Top,11.0,11,USD,1000,0,3.75,213,97.0,35.0,38.0,16.0,27.0,0,0,0,0,"Summer,Plus Size,street style,V-neck,women summer tops,Sleeveless Shirt,Fashion,Casual T-Shirt,Casual,T Shirts,Shirt,blouse,Tank,summer tank top,Tops,Women's Fashion,woman shirt summer,Women,women tank top,sleeveless,summer t-shirts,Loose tank tops,Pure Color",Purple,S,50,Livraison standard,3,0,18,50,China,https://www.wish.com/c/5d32ae384c901a2f6263384d,https://contestimg.wish.com/api/webimage/5d32ae384c901a2f6263384d-medium.jpg,5d32ae384c901a2f6263384d,1,0,10.029175784099198,10.029175784099198
robe,Women Summer Fashion Double-layer Printed Sleeveless Round Neck Dress Casual Plus Size Loose Sundress,8.0,7,AUD,10000,0,3.54,2006,748.0,417.0,331.0,194.0,316.0,0,0,0,0,"Summer,Fashion,Necks,Dress,neck dress,Round neck,Women's Fashion,Plus Size,printed,sleeveless,Casual,Women Fashion,Women",White,XS,50,Standard Shipping,3,0,31,50,China,https://www.wish.com/c/5c984d7e082de24a302cc559,https://contestimg.wish.com/api/webimage/5c984d7e082de24a302cc559-medium.jpg,5c984d7e082de24a302cc559,0,0,4.767864592645569,4.171881518564874
pantalon,Summer Women s  Fashion  Lace Up Tie Pants  Plus Size Casual High Waist Short Pants,5.0,30,AUD,100,0,3.69,13,5.0,2.0,4.0,1.0,1.0,0,0,0,0,"Summer,Shorts,high waist shorts,Lace,Casual pants,pants,summer shorts,Slim Fit,Short pants,high waist,Women's Fashion,Plus Size,Lace Up,Women,vocation,Fashion,Casual,Waist",Black,XS,50,Livraison standard,1,0,40,50,Other Country,https://www.wish.com/c/5e44564413b8939de2f0a0f8,https://contestimg.wish.com/api/webimage/5e44564413b8939de2f0a0f8-medium.jpg,5e44564413b8939de2f0a0f8,1,0,2.979915370403481,17.879492222420886
t_shirt,Cotton Shirt Tops Women's Summer Casual Loose Short-sleeved Printed Ladies Shirt,14.0,25,EUR,100,1,3.8,50,23.0,9.0,8.0,5.0,5.0,0,0,0,0,"blouse,Summer,Plus Size,Shirt,Tops,Loose,short sleeves,Fashion,printed,Tops & T-Shirts,Ladies,women top,Casual,Cotton",Green,XS,2,Livraison standard,4,0,39,50,China,https://www.wish.com/c/5eaaece39229fd6f744473dc,https://contestimg.wish.com/api/webimage/5eaaece39229fd6f744473dc-medium.jpg,5eaaece39229fd6f744473dc,1,0,14.0,25.0
robe,Fashion Summer Dress Sexy Women Casual Sleeveless Beach Short Dress Tassel Solid White Mini Lace Dress Plus Size,3.0,3,CHF,1000,1,3.08,109,26.0,25.0,17.0,14.0,27.0,0,0,0,0,"Mini,plus,Plus Size,short dress,Summer,solid,Dress,Lace Dress,Tassels,Casual,Women's Fashion,Shorts,summer dress,Fashion,sleeveless,sexy,Women,Beach,white,Lace",Black,XXS,1,Livraison standard,1,0,38,50,China,https://www.wish.com/c/5db3bb3bede8100679c50fb7,https://contestimg.wish.com/api/webimage/5db3bb3bede8100679c50fb7-medium.jpg,5db3bb3bede8100679c50fb7,1,0,3.1162355874104084,3.1162355874104084
robe,Women Summer Sexy Floral print off shoulder Beach Bohemian Chiffon Dress Size S-4XL,9.0,8,GBP,10000,1,3.91,3101,1506.0,654.0,417.0,217.0,307.0,0,0,0,0,"Fashion,chiffon,long dress,Dress,summer dress,Women's Fashion,maxi dress,Floral,beach dress,off shoulder,women dress,Print,party,sexy,Beach,Women",Red,S,7,Livraison standard,3,0,41,50,China,https://www.wish.com/c/5937a77811601873f9b93e96,https://contestimg.wish.com/api/webimage/5937a77811601873f9b93e96-medium.jpg,5937a77811601873f9b93e96,0,0,10.443258296588535,9.282896263634251
pantalon,Plus Size Summer Women Casual Sleeveless Rompers Jumpsuits Solid Color Suspender Ttrousers Loose Overalls,3.83,4,GBP,100,0,3.57,67,27.0,15.0,6.0,7.0,12.0,0,0,0,0,"Deep V-Neck,Summer,Plus Size,Spaghetti Strap,Overalls,Women's Fashion,sleeveless,Women,Casual,jumpsuit",Red,XS,1,Livraison standard,1,0,38,50,China,https://www.wish.com/c/5e12c01191235958ecdd6285,https://contestimg.wish.com/api/webimage/5e12c01191235958ecdd6285-medium.jpg,5e12c01191235958ecdd6285,1,0,4.444186586214899,4.641448131817127
robe,Summer Women Boho Maxi Polka Dot Dress Irregular Sleeveless Casual Beach Wear Sundress,6.0,6,CHF,100,1,3.67,27,9.0,8.0,5.0,2.0,3.0,0,0,0,0,"Summer,Plus Size,women dresses,polka dot,Spaghetti Strap,Polkas,irregulardre,boho,Women's Fashion,Party Dress,boho dress,Dress,sleeveless,sundress,Beach,Casual,Women",Black,XXS,5,Livraison standard,2,0,38,50,China,https://www.wish.com/c/5e142dee04c3e579e89576a3,https://contestimg.wish.com/api/webimage/5e142dee04c3e579e89576a3-medium.jpg,5e142dee04c3e579e89576a3,0,0,6.232471174820817,6.232471174820817
short,Women Summer Short Sleeve Deep V Neck Printed Beach Dress Loose Casual Big Swing Maxi Dress,9.0,8,AUD,5000,0,3.08,777,213.0,133.0,133.0,97.0,201.0,0,0,0,0,"Summer,Shorts,Necks,Sleeve,long dress,Beach,Tunic dress,Loose,short sleeves,V-neck,beach dress,printed,vacationdre,Dress,Women's Fashion,Casual,long_maxi_dress,Women",Brown,S,50,Livraison standard,3,0,24,50,China,https://www.wish.com/c/5d19be93231caf73e46ccc12,https://contestimg.wish.com/api/webimage/5d19be93231caf73e46ccc12-medium.jpg,5d19be93231caf73e46ccc12,1,0,5.363847666726265,4.767864592645569
pantalon,Women Summer Casual Loose Solid Color Vintage Overalls Strap Long Pants Jumpsuits Rompers Plus Size,12.0,16,USD,10000,0,3.01,1322,373.0,194.0,213.0,152.0,390.0,0,0,0,0,"Summer,Women Rompers,Plus Size,women long pants,linenjumpsuit,pants,Overalls,Loose,plussizejumpsuit,Women's Fashion,strappant,Long pants,Jumpsuits & Rompers,rompers womens jumpsuit,Vintage,Women,women Jumpsuit,Casual,jumpsuit",Red,S,50,Livraison standard,3,0,18,50,China,https://www.wish.com/c/5d32ae381e56691d7722e2c2,https://contestimg.wish.com/api/webimage/5d32ae381e56691d7722e2c2-medium.jpg,5d32ae381e56691d7722e2c2,0,0,10.940919037199125,14.587892049598834
pantalon,4 Color Spring and Summer Women's Fashion Jumpsuit Casual Loose Solid Tank Jumpsuit Long Suspender Overalls Bib Pants Rompers Wide Leg Pants,7.0,159,CHF,5000,0,3.39,1632,584.0,289.0,276.0,149.0,334.0,0,0,0,0,"Summer,trousers,Tank,Casual pants,pants,Spring,Overalls,widelegpant,Casual,Women's Fashion,Fashion,bibpant,Wool,women Jumpsuit,jumpsuitsampromper,springandsummer,jumpsuit",Green,S,50,Livraison standard,2,0,41,50,China,https://www.wish.com/c/5bac96d54b784e1e83636983,https://contestimg.wish.com/api/webimage/5bac96d54b784e1e83636983-medium.jpg,5bac96d54b784e1e83636983,1,0,7.271216370624286,165.16048613275166
robe,NEW Women Summer Floral Printed  Sleeveless Dress Sling Dress V-neck Backless Dress ,11.0,10,USD,10000,1,4.09,2324,1222.0,492.0,345.0,117.0,148.0,0,0,0,0,"Sleeveless dress,Summer,Dresses,Dress,slingdre,Floral dress,Women's Fashion,Party Dress,backless,V-neck,bohemian dress,Floral,summer dresses,printed,Women,sleeveless,casual dress",Other,L,50,Livraison standard,3,0,35,50,China,https://www.wish.com/c/5cf7a100809b316c5d761f61,https://contestimg.wish.com/api/webimage/5cf7a100809b316c5d761f61-medium.jpg,5cf7a100809b316c5d761f61,1,0,10.029175784099198,9.11743253099927
pantalon,Summer Women Fashion Double-Layer Sports Shorts Quick-Drying Yoga Sports Leggings Fitness Shorts Skirts,3.76,7,USD,50,0,3.5,8,4.0,1.0,0.0,1.0,2.0,0,0,0,0,"Women Pants,Summer,Leggings,Shorts,Yoga,Fitness,casualshort,high waisted,yogashort,Women's Fashion,Fashion,Sport,falda,shortsforwomen,sportampoutdoor,Skirts,short skirt,Women",White,XXS,5,Livraison standard,1,0,90,50,China,https://www.wish.com/c/5ebe625c3cdb6c40b7b9231e,https://contestimg.wish.com/api/webimage/5ebe625c3cdb6c40b7b9231e-medium.jpg,5ebe625c3cdb6c40b7b9231e,0,0,3.4281546316557256,6.38220277169949
short,Women's Fashion Hollow Out Boho Dress Spring Summer Vintage Loose Lace Lantern Sleeve Short Dress Ruffle Floral V Neckline Tunic Dress Plus Size XXS-5XL,11.0,159,AUD,1000,0,3.67,585,237.0,129.0,84.0,59.0,76.0,0,0,0,0,"Summer,Plus Size,ruffle,Spring/Autumn,Spring,Tunic dress,Loose,Women's Fashion,Shorts,Neckline,Floral,Lace,Maternity Dresses,blouse women,tunic,short dress,Sleeve,Dresses,Vintage,Vacation,boho,boho dress,daydre,Fashion,Dress,Lantern",White,XS,50,Livraison standard,2,0,109,50,China,https://www.wish.com/c/5b2b38a1f795e417f8c00222,https://contestimg.wish.com/api/webimage/5b2b38a1f795e417f8c00222-medium.jpg,5b2b38a1f795e417f8c00222,0,0,6.555813814887658,94.7613087788307
robe,Women's Round Neck Digital Flower Printed Dress Sleeveless Plus Size Mini Dress,11.0,26,CHF,1000,0,3.95,596,304.0,112.0,86.0,36.0,58.0,0,0,0,0,"Mini,Plus Size,Necks,Round Collar,Dress,summer dress,Mini dress,Round neck,Women's Fashion,Flowers,printed,women dress,Summer Fashion,sleeveless,casual dress",Bicolor,XXL,50,Livraison standard,2,0,33,50,China,https://www.wish.com/c/5cde482084913617975abc02,https://contestimg.wish.com/api/webimage/5cde482084913617975abc02-medium.jpg,5cde482084913617975abc02,0,0,11.426197153838164,27.007375090890207
robe,Sexy Women Maxi Long Lace Cocktail Evening Summer Beach Backless Ball Gown Dress,13.0,30,CHF,20000,0,2.93,3421,863.0,469.0,621.0,510.0,958.0,0,0,0,0,"Summer,Cocktail,Lace,flowerlacedre,gowns,long dress,Evening Dress,ballgowndre,summer dress,backless dress,ball gown,Maxi Dresses,Women's Fashion,boho dress,sexy,women dress,backless,Beach,Dress,Women",Other,M,50,Livraison standard,3,0,45,50,China,https://www.wish.com/c/55a3818f65bfcb406995a2a5,https://contestimg.wish.com/api/webimage/55a3818f65bfcb406995a2a5-medium.jpg,55a3818f65bfcb406995a2a5,1,0,13.503687545445104,31.162355874104083
robe,Summer Vacation Women S-5XL Plus Size V-neck Style  Mini Dress Sleeveless Pure Color Skirt Beach Dress Casual Loose Dress,5.77,9,AUD,100,0,2.9,62,16.0,8.0,13.0,4.0,21.0,0,0,0,0,"Summer,Plus Size,Deep V-neck Dress,Mini,Skirts,Pure Color,Loose,Vacation,V-neck,Mini dress,beach dress,Women,women dress,Dress,sleeveless,Beach,Women's Fashion,Casual,casual dress",Pink,S,50,Livraison standard,2,0,43,50,China,https://www.wish.com/c/5d69df6c8b2a8b61e7b3eb0c,https://contestimg.wish.com/api/webimage/5d69df6c8b2a8b61e7b3eb0c-medium.jpg,5d69df6c8b2a8b61e7b3eb0c,0,0,3.438822337445617,5.363847666726265
t_shirt,Plus Size Women's Fashion Loose Casual slim Solid color sleeveless Summer Vest camisole tank tops,5.0,5,AUD,100,0,3.91,43,22.0,9.0,4.0,2.0,6.0,0,0,0,0,"Summer,Vest,Plus Size,Tank,camisole,Tops,slim,Women's Fashion,Fashion,Loose,solid color,sleeveless,Casual",Black,XS,1,Livraison standard,2,0,24,50,China,https://www.wish.com/c/5e9eba2f1a0bf408fef8b837,https://contestimg.wish.com/api/webimage/5e9eba2f1a0bf408fef8b837-medium.jpg,5e9eba2f1a0bf408fef8b837,0,0,2.979915370403481,2.979915370403481
veste,Women's Fashion Jumpsuits & Rompers Ruffle Floral Lace Slash Neck Jumpsuit Sexy Casual Off Shoulder Embroidery Bodysuit (4 Colors X 4 Sizes),11.0,10,USD,5000,0,3.34,1897,669.0,302.0,328.0,196.0,402.0,0,0,0,0,"bodycon jumpsuits,Summer,short sleeve dress,ruffle,Lace,Slim Fit,jumpsuit,floral lace,Women's Fashion,Fashion,off shoulder,slashneckjumpsuit,sexy,sexy jumpsuit,women top,Casual,Necks",White,XS,3,Livraison standard,3,0,30,50,China,https://www.wish.com/c/5937cd7fb6a2cd0ccdbef91c,https://contestimg.wish.com/api/webimage/5937cd7fb6a2cd0ccdbef91c-medium.jpg,5937cd7fb6a2cd0ccdbef91c,0,0,10.029175784099198,9.11743253099927
t_shirt,Kawaii Cartoon Avocado Short Sleeve T-shirt Women Casual Avocado Graphic T-shirt Female Tee Summer Women T-shirts Tops,6.0,17,EUR,100,0,3.47,55,22.0,9.0,6.0,9.0,9.0,0,0,0,0,"Kawaii,cute,#Summer Clothes,Shorts,Sleeve,Summer,korean style,Tops,avocado,T Shirts,short sleeves,Casual,Women's Fashion,women t shirt,Casual T-Shirt,Women,Cartoons,Cotton",Green,XXXL,50,Livraison standard,2,0,49,50,China,https://www.wish.com/c/5e807b83a887540e4049dd31,https://contestimg.wish.com/api/webimage/5e807b83a887540e4049dd31-medium.jpg,5e807b83a887540e4049dd31,0,0,6.0,17.0
t_shirt,2019 Summer Ribbed Knitted Tank Top Cool Casual Plain Crop Top,5.0,5,USD,1000,0,3.34,252,80.0,44.0,57.0,23.0,48.0,0,0,0,0,"highwaisttop,Fashion,loosevest,Summer,loose shirt,Tank,Tops,knitted crop top,tank top,tank tops women,knitted,ribbed crop top,PLAINCROP TOP,Casual,cassualvest,solidblouse,tops for women",Blue,XS,15,Livraison standard,2,0,41,50,China,https://www.wish.com/c/5c86009eab8dc14c1e679eb0,https://contestimg.wish.com/api/webimage/5c86009eab8dc14c1e679eb0-medium.jpg,5c86009eab8dc14c1e679eb0,1,0,4.558716265499635,4.558716265499635
